X,Y,FID,ID,Longitud,latitud,Nombre_Con,Comuna,Región,Total_depa,Año_Permi,Superficie,Villa_de_B,jardin_inf,Ed_basica,Ed_media,Hospital,Consultori,Sapu,Bomberos
-70.281616432297497,-18.451486184119496,1,0,-70.281616,-18.451486,Union Y Progreso,Arica,XV,130,2009,61.1,No,794.161916,1018.770511,1410.919761,4742.323844,850.23938,194911.647859,1678.09792
-70.2862738835301,-18.501893323540713,2,1,-70.286274,-18.501893,Mirador Del Valle,Arica,XV,200,2000,61.1,No,639.084844,597.565427,1861.841223,3195.559674,2019.410578,189384.117552,2297.307708
-70.283755183561098,-18.451604155167207,3,2,-70.283755,-18.451604,"Doña Clara II, Doña Elisa, El Olivar, Santa Clara I, Santa Magdalena",Arica,XV,650,2010,61.1,No,574.286195,817.426189,1213.652417,4590.698476,890.305829,194914.746284,1540.003608
-70.289507442211999,-18.446743309060611,4,3,-70.289507,-18.446743,Socoroma,Arica,XV,102,1978,56.8,No,410.664673,202.383528,460.59946,4714.405672,432.946808,195495.80572,758.430948
-70.283944455329006,-18.448088951930607,5,4,-70.283944,-18.448089,Alto  Chinchorro,Arica,XV,288,2008,56.5,No,600.244956,706.842931,1063.48518,4892.725836,1013.30343,195304.19164,1239.823559
-70.292734818383806,-18.447297271656591,6,5,-70.292735,-18.447297,Empart 5 Etapa III,Arica,XV,220,1975,74.945455,No,119.688489,244.171693,156.594433,4509.250133,340.698878,195460.470916,742.622545
-70.2936946878295,-18.449141491185806,7,6,-70.293695,-18.449141,Chinchorro Norte,Arica,XV,192,1976,68.5875,No,188.976762,338.750976,307.675635,4281.51651,555.920204,195264.770154,952.928657
-70.292781042639405,-18.451162791838513,8,7,-70.292781,-18.451163,Empart 5 Etapa I (Empart Ltda.),Arica,XV,260,1976,74.846154,No,400.912032,396.602434,542.807116,4121.181254,768.480782,195034.318486,1170.43494
-70.290391012848502,-18.4418907481781,9,8,-70.290391,-18.441891,Puerta Norte,Arica,XV,140,1978,53.1,No,240.906507,351.139424,615.391489,5156.449658,350.527208,196038.305573,279.989962
-70.294181710903501,-18.439496758786905,10,9,-70.294182,-18.439497,Pucarani,Arica,XV,300,1976,60.366667,No,240.021537,129.284644,760.920826,5255.885534,409.884382,196332.911901,200.733909
-70.298136237574397,-18.442790890554306,11,10,-70.298136,-18.442791,Pacífico Norte  III,Arica,XV,140,2008,48.95,No,605.04406,608.65425,601.143172,4783.366409,601.667018,196002.092985,627.425941
-70.295966095743793,-18.441893068451417,12,11,-70.295966,-18.441893,Pacifico Norte IV,Arica,XV,80,2008,48.95,No,421.711473,361.213682,543.029842,4944.691304,435.574977,196083.124098,377.626695
-70.295797527543399,-18.441239804297787,13,12,-70.295798,-18.44124,Pacífico Norte  V,Arica,XV,60,2008,48.95,No,385.162059,310.362196,603.348238,5018.961438,469.035245,196153.810572,338.861289
-70.298817150154207,-18.446200651934703,14,13,-70.298817,-18.446201,Bello Horizonte,Arica,XV,256,2006,47.775,No,541.459904,892.58525,524.888255,4400.730508,688.256363,195631.653831,899.122909
-70.297645786824106,-18.445692021552901,15,14,-70.297646,-18.445692,Puerta Del Pacifico 3,Arica,XV,416,2004,49.25,No,444.418862,783.530244,407.72131,4490.269696,553.231054,195677.940937,772.092667
-70.298922567136302,-18.447988693354095,16,15,-70.298923,-18.447989,Puerta Del Pacifico 1,Arica,XV,96,2002,47.25,No,538.326094,875.621259,565.026811,4207.741602,783.738408,195435.29603,1052.626903
-70.299006760919397,-18.449181590500704,17,16,-70.299007,-18.449182,Puerta Del Pacifico 2,Arica,XV,336,2004,48.95,No,576.902047,890.491934,627.473135,4078.835279,868.141062,195304.414433,1163.422367
-70.299301605489106,-18.450944411755895,18,17,-70.299302,-18.450944,Puerta Del Pacifico 4,Arica,XV,420,2009,48.95,No,693.445066,963.594117,766.988702,3883.310953,1024.114201,195112.448387,1343.65338
-70.295801134804194,-18.446898013864008,19,18,-70.295801,-18.446898,Pedro Lagos (Citroen),Arica,XV,304,1974,67.3,No,213.844424,564.888738,214.29684,4426.923791,446.4353,195529.573323,773.059839
-70.306947342911997,-18.478425712062506,20,19,-70.306947,-18.478426,Ampliación Pacífico,Arica,XV,64,1972,48.59375,No,307.597011,326.158818,487.170213,753.963959,245.385895,192148.549254,533.510372
-70.3080878293529,-18.483181751003809,21,20,-70.308088,-18.483182,Ohiggins,Arica,XV,32,1973,68.4,No,677.376425,15.670599,898.876169,275.758607,314.508605,191634.517701,443.680798
-70.312795807328001,-18.473944356976215,22,21,-70.312796,-18.473944,Pukara (Ex Estadio),Arica,XV,264,1969,67.636364,No,102.832411,324.019976,324.019976,1186.428268,863.00056,192696.370247,763.227378
-70.312155863304696,-18.474871077474809,23,22,-70.312156,-18.474871,Arica,Arica,XV,224,1959,53.15,No,43.702223,251.276102,251.276102,1072.550589,740.229493,192588.241617,651.182427
-70.316864250332401,-18.474856528768804,24,23,-70.316864,-18.474857,Arturo Prat,Arica,XV,32,1958,97.7375,No,441.338443,427.378278,427.378278,1260.772663,1045.702672,192634.337498,476.526369
-70.316022980651496,-18.477867866629303,25,24,-70.316023,-18.477868,OHiggins 440,Arica,XV,39,1959,95.658974,No,380.370956,302.413441,302.413441,939.030682,878.240255,192294.400356,367.865239
-70.314027557148705,-18.476164713752301,26,25,-70.314028,-18.476165,Colectivo Vicuña Mackenna,Arica,XV,110,1965,48.849091,No,118.251925,99.690414,99.690414,991.274362,776.31965,192463.184833,574.696857
-70.298837191819601,-18.4785860217732,27,26,-70.298837,-18.478586,San José,Arica,XV,28,1972,47.935714,No,525.521711,406.2789,747.145967,1376.929414,389.791819,192059.447669,875.528094
-70.289546549120203,-18.480714060616698,28,27,-70.289547,-18.480714,Olivarera De Azapa,Arica,XV,48,1971,47.75625,No,114.892643,62.32949,543.571156,2235.543599,785.253758,191747.422634,507.922065
-70.296259617844697,-18.495007644565305,29,28,-70.29626,-18.495008,Parinacota,Arica,XV,252,1976,69.533333,No,239.014709,415.53459,903.672425,1895.324492,1901.076598,190226.048476,1262.796452
-70.300052487907905,-18.491865336784905,30,29,-70.300052,-18.491865,San Ignacio De Loyola  (Pampa Nueva),Arica,XV,160,1999,60.4,No,341.196363,579.170706,794.438469,1365.772408,1533.802138,190605.293637,764.839709
-70.306270093008493,-18.494596488040315,31,30,-70.30627,-18.494596,Mirador Del Pacifico,Arica,XV,300,1999,54.718667,No,397.016856,688.371422,1499.000304,1207.206021,1589.780396,190359.428735,1068.949254
-70.307254538538402,-18.497923126778208,32,31,-70.307255,-18.497923,Marcela Paz y Soñando por una casa,Arica,XV,210,2007,54.771429,No,432.83719,896.39402,1808.123632,1530.997167,1948.031392,190001.6289,1450.85515
-70.301009144235906,-18.474591754729197,33,32,-70.301009,-18.474592,Parque Lauca Y Parque Lauca Ampliación,Arica,XV,192,1971,69.5,No,410.546988,497.171945,276.852788,1468.206967,608.537037,192518.743982,1022.906813
-70.298534815314696,-18.474215247380499,34,33,-70.298535,-18.474215,Radio El Morro,Arica,XV,96,1970,48.59375,No,227.922254,695.42389,334.45242,1682.908941,408.736166,192538.971976,758.912143
-70.310735997534493,-18.500531903724291,35,34,-70.310736,-18.500532,Los Miradores,Arica,XV,640,2007,55,No,801.987474,1066.15722,2142.430647,1784.620398,2251.603983,189746.282337,1859.513204
-70.298117386871198,-18.442138770348109,36,35,-70.298117,-18.442139,Pacífico Norte  II,Arica,XV,140,2007,48.95,No,642.795507,574.697511,649.521354,4853.426562,622.681748,196073.876777,601.144284
-70.296953222576207,-18.441953562143699,37,36,-70.296953,-18.441954,Pacífico Norte  I,Arica,XV,140,2007,48.95,No,522.768433,454.666534,588.016763,4907.235125,520.043909,196084.612366,477.703817
-70.746924975799601,-34.149945672316591,38,500,-70.746925,-34.149946,Manso de Velasco (Etapa I),Rancagua,VI,220,1991,55.786364,No,462.845898,365.640682,1355.731312,1680.875953,1044.852502,1044.852502,894.714541
-70.095204305429704,-20.277728746226302,39,37,-70.095204,-20.277729,Santa Teresa,Alto Hospicio,I,304,2000,0,No,688.440571,685.475022,704.798591,8366.104789,411.12977,1422.449903,1090.402243
-70.101309869337996,-20.274572623622614,40,38,-70.10131,-20.274573,La Tortuga I,Alto Hospicio,I,224,2000,55,No,378.896857,1066.670206,803.77893,7735.734358,334.425193,1139.756388,706.414962
-70.102539039784105,-20.274524691196298,41,39,-70.102539,-20.274525,La Tortuga II  (el Mirador),Alto Hospicio,I,280,2002,60,No,268.594714,1125.324555,919.022685,7667.568144,460.824813,1186.142227,649.991475
-70.102668027116195,-20.274974821459004,42,40,-70.102668,-20.274975,La Tortuga III (Altos del  Mirador),Alto Hospicio,I,192,2002,60,No,293.794176,1088.070283,951.096602,7704.526862,467.249978,1236.789465,693.461341
-70.093027275246797,-20.290705722106811,43,41,-70.093027,-20.290706,Alto La Pampa,Alto Hospicio,I,128,2007,55.02,No,795.77749,923.26674,2140.554216,9715.532182,1785.805868,1217.14551,1255.014451
-70.103340281610599,-20.273393000934313,44,42,-70.10334,-20.273393,San Lorenzo,Alto Hospicio,I,96,1997,50.25,No,131.473821,1275.235266,960.967796,7517.398157,577.10573,1118.940618,506.0347
-70.097561357498904,-20.273680894608312,45,43,-70.097561,-20.273681,Cerro Tarapaca I,Alto Hospicio,I,150,1994,50.62,No,178.35768,1089.327487,416.498851,7856.153008,194.691436,968.598183,896.160769
-70.099632763294196,-20.274674945509908,46,44,-70.099633,-20.274675,Cerro Tarapacá II,Alto Hospicio,I,150,1995,50.62,No,314.931401,1003.789985,656.781048,7834.683689,165.337019,1101.770047,813.544629
-70.100756746705002,-20.272327955426199,47,45,-70.100757,-20.272328,Cerro Tarapacá III,Alto Hospicio,I,116,1996,50.62,No,269.303626,1284.280637,673.435224,7551.721169,425.61793,887.459765,542.605834
-70.108783498462202,-20.2515288680015,48,46,-70.108783,-20.251529,Los Olivos,Alto Hospicio,I,348,2009,50.62,No,921.273764,1756.222246,2328.300174,5172.695,1895.785757,1895.785757,1979.913383
-70.096370350610897,-20.259320125825703,49,47,-70.09637,-20.25932,Parque Oriente,Alto Hospicio,I,89,2012,56.4,No,300.528052,2681.48971,1353.939896,6660.153217,631.632452,631.632452,1365.962176
-70.098203518290603,-20.244764995762001,50,48,-70.098204,-20.244765,Keylitas,Alto Hospicio,I,64,2010,57.74,No,263.022657,2969.21426,2975.790313,5401.77169,2233.165807,2233.165807,2758.562856
-70.143015135485399,-20.237394712505711,51,49,-70.143015,-20.237395,Alelies I,Iquique,I,60,1992,55.4,No,256.591164,239.448406,789.638439,2623.712386,698.344627,1391.933005,172.292579
-70.144178269481003,-20.236388264021997,52,50,-70.144178,-20.236388,Alelies II,Iquique,I,340,1993,64,No,107.944996,318.681358,954.386153,2540.284552,818.016646,1531.767136,318.851677
-70.148113416038896,-20.23721034322261,53,51,-70.148113,-20.23721,Cavancha,Iquique,I,78,1975,72,No,317.608415,738.040025,1252.731601,2752.113618,1228.673965,1922.371348,592.607585
-70.149752528642594,-20.20948138520999,54,52,-70.149753,-20.209481,Camiña,Iquique,I,60,1980,76.62,No,117.792035,689.620741,928.680695,1289.257665,149.139585,149.139585,343.562416
-70.137022949101507,-20.236079709123601,55,53,-70.137023,-20.23608,Chacarillas,Iquique,I,204,1987,42.71,No,294.869007,429.950428,657.411506,2438.240809,105.603981,830.774107,633.135317
-70.124298534976504,-20.272163325851594,56,54,-70.124299,-20.272163,Altos Del Dragon,Iquique,I,247,2001,56,No,652.624923,2241.566705,1777.868863,6594.782846,2473.752868,2698.02758,2094.472306
-70.153306417601797,-20.217853200146795,57,55,-70.153306,-20.217853,Arturo Prat,Iquique,I,60,1965,43,No,72.660742,117.591853,76.386944,1610.144229,605.097787,1118.93003,168.541596
-70.151134801809505,-20.218045448268605,58,56,-70.151135,-20.218045,Patricio Lynch,Iquique,I,60,1941,40.4,No,257.034165,271.825541,232.220716,1398.725989,540.952065,1095.569639,129.046021
-70.146281381839202,-20.222078350964004,59,57,-70.146281,-20.222078,Padre Hurtado,Iquique,I,140,1992,54.07,No,405.896701,139.885637,484.382201,1206.799924,783.42898,1589.714453,322.080603
-70.136284400954096,-20.235570966388501,60,58,-70.136284,-20.235571,Pedro Prado,Iquique,I,142,1996,49.69,No,368.502963,393.687471,720.45181,2388.005116,136.261258,789.913866,728.436273
-70.137103469049094,-20.235210581468603,61,59,-70.137103,-20.235211,Pedro Prado II,Iquique,I,43,1996,46,No,389.352024,334.888283,753.326557,2341.714256,192.302553,883.75267,682.415464
-70.155843506635307,-20.214399230352008,62,60,-70.155844,-20.214399,Remodelación el Morro,Iquique,I,262,1966,64.26626,No,400.273224,369.901481,403.370189,1820.756258,603.286086,908.270561,463.241825
-70.135684272807396,-20.248596375375801,63,61,-70.135684,-20.248596,Ricardo Ossandon,Iquique,I,32,1978,0,No,723.218294,396.740281,746.680446,3829.920403,811.571067,1194.624853,627.145369
-70.124126169165393,-20.263956555420904,64,62,-70.124126,-20.263957,San Luis,Iquique,I,84,1998,49.603294,No,256.172093,1337.930132,992.096014,5717.753239,1588.304778,2785.192129,1553.860229
-70.122350529018703,-20.265527427543706,65,63,-70.122351,-20.265527,Santa Cecilia,Iquique,I,320,1997,50.76,No,216.645732,1540.656489,1244.997043,5935.529706,1809.375855,2598.475152,1791.96889
-70.1334506767856,-20.225532961425913,66,64,-70.133451,-20.225533,Santa María,Iquique,I,145,2000,55.078345,No,233.439892,225.858397,751.006061,1368.812935,149.090095,1571.193815,1159.575393
-70.128884952797094,-20.235928377465804,67,65,-70.128885,-20.235928,Siglo XXI,Iquique,I,160,1999,60.055,No,202.65465,419.722913,1103.879305,2614.343094,786.827065,388.07741,1431.123769
-70.1510207413708,-20.209909795697911,68,66,-70.151021,-20.20991,Ticnamar II,Iquique,I,60,1980,80.76,No,256.147856,758.701003,838.233591,1395.494375,210.5274,210.5274,280.302154
-70.133293301198293,-20.236799970264098,69,67,-70.133293,-20.2368,Villa Alegre,Iquique,I,160,1997,50.76,No,256.131313,565.357584,710.315593,2570.018067,320.36594,455.084963,961.228011
-70.134514442464607,-20.245729724073993,70,68,-70.134514,-20.24573,Villa Puchuldiza,Iquique,I,416,1978,48.73,No,525.519843,362.193786,501.024098,3525.642443,828.093581,861.289371,745.876508
-70.137809375949502,-20.220353291295005,71,69,-70.137809,-20.220353,Barrio Oriente,Iquique,I,40,1988,52.1,No,495.351433,89.861332,89.861332,696.163465,463.191479,1864.826012,591.650541
-70.124419313971202,-20.273404325538408,72,70,-70.124419,-20.273404,Horizonte,Iquique,I,216,2000,55.8,No,790.127147,2378.006141,1903.010768,6725.973686,2607.559831,2624.411855,2134.297804
-70.149282378664196,-20.208258931509491,73,71,-70.149282,-20.208259,"Remodelacion Oscar Bonilla "" La Puntilla""",Iquique,I,180,1974,60.934444,No,144.200378,763.6341,1072.357881,1305.611657,92.015663,92.015663,487.455554
-70.124726248871497,-20.264781240406499,74,72,-70.124726,-20.264781,Altos del Mar I y II,Iquique,I,320,1994,50.43,No,171.183492,1423.301043,1026.717912,5790.107073,1662.282123,2845.824169,1613.306413
-70.093967430755697,-20.2837826105605,75,73,-70.093967,-20.283783,Doña Angela,Alto Hospicio,I,340,2009,56.4,No,215.561011,372.379972,1370.294668,9003.459585,1035.164942,1137.047206,895.653258
-70.376942004030894,-23.602128662734316,76,74,-70.376942,-23.602129,Ricardo Rodríguez Morales  - Lote B.,Antofagasta,II,28,1997,50.328571,No,193.111209,272.017448,902.692107,6680.094356,674.842426,674.842426,1693.051409
-70.381615716043399,-23.602724899925203,77,75,-70.381616,-23.602725,Bernardo Grandon.,Antofagasta,II,208,1974,75.32625,No,416.718514,287.70266,673.586846,6492.575082,646.63452,646.63452,1482.296247
-70.402733443146005,-23.673442229750599,78,76,-70.402733,-23.673442,Capitán Dávila.,Antofagasta,II,336,1968,49.243125,No,13.078326,670.246732,782.717552,1654.775265,706.985321,5438.320277,521.035188
-70.401932867855194,-23.64907147868,79,77,-70.401933,-23.649071,Comunidad Anibal Pinto.,Antofagasta,II,150,1939,0,No,1904.835742,165.303192,165.303192,1334.422284,1669.040698,3138.861909,188.075074
-70.382627120190193,-23.602903755004903,80,78,-70.382627,-23.602904,Condominio  Villa Macfarlane.,Antofagasta,II,118,2002,52.76,No,416.877688,301.040601,655.255493,6450.611703,691.595608,691.595608,1448.266615
-70.387128884964298,-23.631622989723105,81,79,-70.387129,-23.631623,Condominio Bahamondes.,Antofagasta,II,64,1968,73.096667,No,559.479332,462.908584,111.874068,3253.135152,755.82121,755.82121,1766.821969
-70.375888894886401,-23.568818290138104,82,80,-70.375889,-23.568818,Condominio Pablo de Rokha y Condominio Nicanor Parra,Antofagasta,II,18,2003,57.024444,No,95.907119,503.484976,2424.139599,10285.858565,1554.962959,1554.962959,1749.241273
-70.376282587995107,-23.567538138594511,83,81,-70.376283,-23.567538,Condominio Vicente Hiudobro,Antofagasta,II,18,2003,57.135556,No,220.742481,502.01639,2545.774386,10416.947324,1676.421305,1676.421305,1871.360771
-70.391379399843899,-23.591093959257002,84,82,-70.391379,-23.591094,Conjunto Habitacional Nueva Las Rocas,Antofagasta,II,48,1998,52.606667,No,261.809691,317.637164,792.697131,7626.406466,1289.215931,1289.215931,1289.149935
-70.4045303168256,-23.677069366177708,85,83,-70.40453,-23.677069,"Población Gran Vía Sector 10, 11 y 12 a. Conjunto habitacional Caliche",Antofagasta,II,588,1970,58.380952,No,255.122108,622.073119,622.073119,2096.26668,1113.174914,5879.807214,954.15851
-70.402652631908396,-23.660088920016999,86,84,-70.402653,-23.660089,Conjunto Habitacional Chaces I.,Antofagasta,II,48,1971,66.49,No,1132.877553,588.837277,686.22533,675.112154,777.070101,4138.571224,1038.739536
-70.4026611638199,-23.659085176433916,87,85,-70.402661,-23.659085,Conjunto Habitacional Chaces II.,Antofagasta,II,40,1976,50.686,No,1230.788717,626.941155,715.301222,680.393593,887.793655,4046.679225,927.623236
-70.395588800011396,-23.630955602972307,88,86,-70.395589,-23.630956,Conjunto Habitacional Chaces III,Antofagasta,II,148,1978,50.226757,No,1111.428779,361.821756,784.416437,3197.782504,1571.799883,1571.799883,1676.200264
-70.378291586518102,-23.624510776539005,89,87,-70.378292,-23.624511,Conjunto Habitacional Corvallis.,Antofagasta,II,72,2002,52.6,No,343.494883,254.784128,1209.337599,4309.88955,526.427561,526.427561,1123.429917
-70.390329502388497,-23.640336897909197,90,88,-70.39033,-23.640337,Conjunto Habitacional el Cobre Etapa I y II.,Antofagasta,II,75,1981,62.933333,No,377.962056,21.817697,1073.431672,2235.818067,1274.441571,1627.562874,814.887364
-70.3944707821788,-23.58921203142431,91,89,-70.394471,-23.589212,Conjunto Habitacional las Rocas II ( Sector A),Antofagasta,II,256,1971,48.564375,No,121.54266,79.456437,1087.431311,7821.607358,1577.609466,1577.609466,1446.59747
-70.393602676922796,-23.631888746002105,92,90,-70.393603,-23.631889,Conjunto Habitacional Mladen Razmilic. Ex el Cobre II.,Antofagasta,II,48,1967,53,No,896.102482,366.433775,591.869542,3104.091292,1392.81043,1392.81043,1582.239935
-70.378774590501394,-23.629914054072302,93,91,-70.378775,-23.629914,Conjunto Habitacional Santiago Amengual.,Antofagasta,II,12,2002,52.606667,No,175.382316,182.883136,937.510756,3751.892185,197.992949,197.992949,1644.287015
-70.389609478020205,-23.640375926432004,94,92,-70.389609,-23.640376,Cooperativa de empleados F.C.A.B Chaces IV ( El Ancla I),Antofagasta,II,94,1979,52.425532,No,334.103294,85.286403,1063.151313,2251.934384,1245.050786,1586.118638,859.41089
-70.393386142051696,-23.635003703322511,95,93,-70.393386,-23.635004,Cooperativa el Ancla II.,Antofagasta,II,50,1979,53.716,No,660.553936,162.82347,720.562011,2762.475771,1493.392997,1493.392997,1243.273239
-70.4036816728091,-23.666850195181993,96,94,-70.403682,-23.66685,Cooperativa EMBA,Antofagasta,II,30,1980,80.19,No,710.55582,219.359891,96.220315,1100.854961,45.6588,4832.549364,541.116592
-70.4073230344584,-23.679329615262013,97,95,-70.407323,-23.67933,Población Gran Vía  Sector 9,Antofagasta,II,72,1971,73.187302,No,124.651985,560.205468,560.205468,2446.850584,1416.894036,6228.404917,1322.84742
-70.403843612762699,-23.667186841831601,98,96,-70.403844,-23.667187,Cooperativa las Losas.,Antofagasta,II,32,1975,58.84,No,710.026728,226.956148,134.286566,1138.970419,55.697904,4873.13002,533.030956
-70.400094264328899,-23.658632861486506,99,97,-70.400094,-23.658633,Cooperativa Mar y Cobre.,Antofagasta,II,36,1979,70,No,1182.44434,437.323497,566.653945,434.274555,991.252337,3862.576066,910.433551
-70.404560791638602,-23.675389047848306,100,98,-70.404561,-23.675389,Poblacion Gran Vía Sector 6b (Edificio Huanchaca Curvo),Antofagasta,II,476,1965,83.16,No,280.548687,577.798302,577.798302,1929.745391,928.922733,5712.781681,805.975822
-70.403222496841906,-23.674609336599193,101,99,-70.403222,-23.674609,Población Gran Vía  Sector 7,Antofagasta,II,60,1965,74.191,No,119.661588,714.402891,714.402891,1793.101144,833.825442,5576.567881,653.829558
-70.404407946895901,-23.676015776394308,102,100,-70.404408,-23.676016,Poblacion Gran Vía Sector 6a,Antofagasta,II,56,1965,71.774138,No,308.249981,602.031321,602.031321,1985.202855,995.839544,5768.788444,850.903878
-70.406498831828401,-23.676528891441798,103,101,-70.406499,-23.676529,Población Gran Vía  Sector 8,Antofagasta,II,82,1965,72.383111,No,236.196568,413.642741,413.642741,2134.821651,1095.726916,5913.356496,1032.218601
-70.405597350126897,-23.673454372538099,104,102,-70.405597,-23.673454,Población Gran Vía  Sector 5,Antofagasta,II,80,0,0,No,303.603789,501.882413,501.882413,1796.252166,743.434348,5568.490727,743.17572
-70.392653776328302,-23.632866100355713,105,103,-70.392654,-23.632866,Grupo  Cobre.,Antofagasta,II,24,1954,53,No,750.89426,336.843378,531.345891,3005.803524,1330.997824,1330.997824,1489.254966
-70.389375022874205,-23.605737721060393,106,104,-70.389375,-23.605738,Los Pinares,Antofagasta,II,36,2008,67.140556,No,46.525114,26.130947,822.230874,6028.448579,1265.26945,1265.26945,1247.038635
-70.409601769567004,-23.692013789848414,107,105,-70.409602,-23.692014,Departamentos Fiscales Coviefi.,Antofagasta,II,48,1976,78.54625,No,1515.975592,209.572935,1882.085378,3822.936534,2834.68708,7602.329474,2665.844543
-70.377010283761905,-23.602799172609789,108,106,-70.37701,-23.602799,Ricardo Rodriguez Morales - Lote E Poblacion La Bandera,Antofagasta,II,26,1997,40.279231,No,252.044567,339.077673,838.774915,6607.057472,735.25932,735.25932,1623.317493
-70.379319148060304,-23.6309801029814,109,107,-70.379319,-23.63098,Rios de agua Viva,Antofagasta,II,72,2009,67.931429,No,226.583112,299.743109,875.542302,3621.582532,256.242056,256.242056,1739.583397
-70.392744249839595,-23.585320444816297,110,108,-70.392744,-23.58532,Villa Ignacio Carrera Pinto ex Cooperativa Exotica.,Antofagasta,II,72,1981,75,No,475.472601,437.743155,1019.423063,8257.753168,1240.103707,1240.103707,1149.642075
-70.396005406405095,-23.661910216418718,111,109,-70.396005,-23.66191,Villa La Florida,Antofagasta,II,116,1964,52,No,764.165169,117.667457,859.539793,230.383485,939.602768,3992.122103,944.726598
-70.4049037381169,-23.676925472083912,112,110,-70.404904,-23.676925,Población Gran Vía  Sector 12b,Antofagasta,II,370,1970,0,No,241.480652,580.80209,580.80209,2097.895765,1102.311476,5881.46783,962.214972
-68.930025819563696,-22.457619105816192,113,111,-68.930026,-22.457619,Conjunto Habitacional Madame Curie I y II.,Calama,II,78,1968,72.375128,No,203.811436,480.196552,143.862942,111.136246,187.003377,1068.929018,828.321863
-68.938068883949498,-22.47173127450781,114,112,-68.938069,-22.471731,Conjunto Habitacional Los Algarrobos.,Calama,II,75,2000,0,No,613.672574,686.455739,1586.26988,1712.942381,1534.481083,1935.411881,617.379219
-70.197453911291205,-22.094476007853199,115,113,-70.197454,-22.094476,Cojunto Habitacional Arturo Prat II.,Tocopilla,II,48,1981,47.82,No,571.727623,123.500186,708.115205,483.664159,135557.570765,135557.570765,447.117017
-70.198649775663299,-22.090376009587906,116,114,-70.19865,-22.090376,Conjunto Habitacional Covadonga.,Tocopilla,II,48,1969,65,No,516.049297,362.565606,445.013548,637.094996,135811.095317,135811.095317,439.099326
-70.199547251895098,-22.091020192950893,117,115,-70.199547,-22.09102,Ampliación Conjunto Habitacional Covadonga.,Tocopilla,II,48,1969,65,No,608.274331,352.941766,560.161796,697.30857,135878.008809,135878.008809,324.104458
-70.193748573482793,-22.088992625174811,118,116,-70.193749,-22.088993,Colectivo Carlos Condell.,Tocopilla,II,122,1960,43,No,190.452189,71.114973,116.762504,435.69423,135375.150092,135375.150092,935.680485
-70.199744839403294,-22.093566254538306,119,117,-70.199745,-22.093566,Edificio de Carabineros.,Tocopilla,II,20,1964,0,No,531.817713,258.820064,752.251749,690.788104,135813.202159,135813.202159,192.859843
-70.197812950000099,-22.094029746285212,120,118,-70.197813,-22.09403,Conjunto Habitacional Arturo Prat I.,Tocopilla,II,10,1970,82,No,564.351465,93.016629,679.053547,503.628843,135607.649365,135607.649365,398.437236
-70.197844463856001,-22.094211366284899,121,119,-70.197844,-22.094211,Ampliación Conjunto Habitacional Arturo Prat.,Tocopilla,II,48,1981,58,No,580.0584,111.136703,698.436708,512.195112,135604.762042,135604.762042,400.137326
-70.403834093149896,-23.675406034738302,122,120,-70.403834,-23.675406,Poblacion Gran Vía Torre E. P. Z.,Antofagasta,II,70,1960,0,No,219.899328,651.874815,651.874815,1899.226407,923.550183,5682.833077,761.873245
-70.328419180093604,-27.36614739418269,123,121,-70.328419,-27.366147,Villa Scola,Copiapó,III,96,1968,66.6875,No,429.503704,440.207365,534.02056,1002.444383,351.856116,1632.309168,712.071993
-70.3194824586989,-27.375193884713092,124,122,-70.319482,-27.375194,Villa Eleuterio Ramírez Manzana B,Copiapó,III,68,1978,45.56,No,488.467677,447.007586,644.328391,335.911664,369.061809,1013.988648,116.355403
-70.334031515496406,-27.367958972012211,125,123,-70.334032,-27.367959,Edificio Villa El Sol,Copiapó,III,50,1978,66.72,No,891.94899,694.240247,409.307173,1323.830699,529.089131,2163.217089,244.982318
-70.3255462748903,-27.371598340142192,126,124,-70.325546,-27.371598,Villa El Alba,Copiapó,III,112,1976,71.058929,No,893.29156,257.095009,144.572456,392.731701,911.552502,1358.67201,640.672267
-70.331691099137601,-27.3653422238778,127,125,-70.331691,-27.365342,Edificio Copayapu,Copiapó,III,16,1977,72.1875,No,525.928011,406.698044,252.481828,1291.867566,162.050586,1966.88891,401.42535
-70.292906632289402,-27.394028768865709,128,126,-70.292907,-27.394029,Condominio San Fernando V,Copiapó,III,192,2011,51.1,No,1790.115119,1783.373843,2835.325641,3690.754351,3051.675462,3385.867858,2554.048925
-70.277320217502805,-27.410219006385308,129,127,-70.27732,-27.410219,Loteo Llanos de Ollantay,Copiapó,III,90,2001,45.003704,No,217.853797,483.001744,483.001744,6031.585006,751.482354,5742.028077,617.38884
-70.3336891065413,-27.379316245659599,130,128,-70.333689,-27.379316,Condominio Tres Puntas Etapa I,Copiapó,III,112,2009,51.088571,No,313.942409,296.558725,582.335101,1347.951723,1104.65367,2427.114241,1458.980335
-70.333552482569203,-27.378125001191911,131,129,-70.333552,-27.378125,Condominio Tres Puntas Etapa II,Copiapó,III,240,2009,51.116,No,442.952824,418.914901,611.38997,1273.59354,1099.814727,2354.280056,1330.254971
-70.335653441347105,-27.384673374290607,132,130,-70.335653,-27.384673,Villa El Palomar Lotes 15 y 20,Copiapó,III,123,1999,45.343252,No,378.743449,438.551349,587.615511,1863.463703,1425.592639,2914.476404,1956.964993
